id,price,number_of_reviews,last_review,neighbourhood,name,availability_365,host_id,room_type,latitude,longitude,coords,pais
15850992,326,34,2023-07-18,Stann Creek Mainland,Rental unit in Hopkins · ★4.88 · 2 bedrooms · 3 beds · 2 baths,139,102699419,Entire home/apt,16.8684,-88.28594,"16.8684,-88.28594",Belize
15851558,474,53,2023-06-29,Belize Islands,Condo in Caye Caulker · ★4.94 · 2 bedrooms · 2 beds · 2 baths,209,604999,Entire home/apt,17.74522,-88.02509,"17.74522,-88.02509",Belize
15852773,252,37,2023-09-03,Toledo Mainland,Home in Punta Gorda · ★4.97 · 2 bedrooms · 2 beds · 1 bath,348,102641960,Entire home/apt,16.09441,-88.81773,"16.09441,-88.81773",Belize
15857105,198,68,2023-06-19,Stann Creek Mainland,Rental unit in Hopkins · ★4.93 · 1 bedroom · 2 beds · 1 bath,142,102699419,Entire home/apt,16.85348,-88.2794,"16.85348,-88.2794",Belize
15938784,333,36,2022-12-14,Belize Islands,Condo in Belize · ★4.92 · 1 bedroom · 2 beds · 1 bath,0,71120105,Entire home/apt,17.93538,-87.95219,"17.93538,-87.95219",Belize
15956188,370,9,2023-03-12,Belize Islands,Condo in San Pedro · ★4.78 · 1 bedroom · 1 bed · 1 bath,257,58699516,Private room,17.92477,-87.96008,"17.92477,-87.96008",Belize
15998636,139,63,2023-04-15,Stann Creek Mainland,Boutique hotel in Hopkins · ★4.89 · 1 bedroom · 1 bed · 1 private bath,338,23969147,Private room,16.86243,-88.28437,"16.86243,-88.28437",Belize
16017428,159,4,2023-01-27,Toledo Mainland,Cottage in Punta Gorda · ★4.67 · 1 bedroom · 3 beds · 1 bath,314,54254514,Entire home/apt,16.098934173583984,-88.80949401855469,"16.098934173583984,-88.80949401855469",Belize
16038057,403,7,2019-05-20,Belize Islands,Condo in San Pedro · ★4.71 · 1 bedroom · 1 bed · 1 bath,225,58699516,Entire home/apt,17.92338,-87.95871,"17.92338,-87.95871",Belize
16070106,370,3,2018-03-17,Belize Islands,Condo in San Pedro · ★5.0 · 1 bedroom · 1 bed · 1 bath,273,58699516,Private room,17.92369,-87.95852,"17.92369,-87.95852",Belize
16070938,370,36,2023-02-09,Belize Islands,Condo in San Pedro · ★4.91 · 1 bedroom · 1 bed · 1 private bath,253,58699516,Private room,17.92456,-87.95987,"17.92456,-87.95987",Belize
16089348,198,65,2023-04-05,Stann Creek Mainland,Rental unit in Hopkins · ★4.97 · 1 bedroom · 2 beds · 1 bath,144,102699419,Entire home/apt,16.85303,-88.27902,"16.85303,-88.27902",Belize
16124700,349,3,2023-02-10,Belize Islands,Hotel in Belize · ★5.0 · 1 bedroom · 2 beds · 1 private bath,270,857431,Private room,17.73762,-88.0259,"17.73762,-88.0259",Belize
16135510,111,13,2023-05-31,Stann Creek Mainland,Rental unit in Placencia · ★4.85 · 1 bedroom · 1 bed · 1 bath,46,98715841,Entire home/apt,16.51286,-88.36852,"16.51286,-88.36852",Belize
16135945,139,2,2020-03-05,Cayo,Rental unit in San Ignacio · 1 bedroom · 2 beds · 1 bath,179,105268516,Entire home/apt,17.1311,-89.0912,"17.1311,-89.0912",Belize
16144415,101,8,2023-02-14,Cayo,Nature lodge in Seven Miles El Progresso · ★5.0 · 1 bedroom · 2 beds · 1 private bath,269,105345185,Private room,17.09911,-88.95053,"17.09911,-88.95053",Belize
16177024,373,65,2023-07-22,Belize Islands,Condo in Belize · ★4.80 · 2 bedrooms · 3 beds · 2 baths,245,604999,Entire home/apt,17.74289,-88.02387,"17.74289,-88.02387",Belize
16205961,50,10,2023-05-27,Cayo,Tiny home in Belmopan · ★4.70 · 1 bedroom · 1 bed · 1 bath,358,61596706,Entire home/apt,17.25943,-88.75392,"17.25943,-88.75392",Belize
16207207,91,88,2020-03-02,Belize Mainland,Bungalow in Belize City · ★4.75 · 1 bedroom · 1 bed · 1 private bath,24,31689509,Private room,17.508,-88.19752,"17.508,-88.19752",Belize
16230398,81,10,2023-08-13,Cayo,Guest suite in Belmopan · ★5.0 · 1 bedroom · 1 bed · 1 private bath,362,84937380,Private room,17.24944,-88.76236,"17.24944,-88.76236",Belize
16257426,127,135,2023-04-19,Belize Islands,Hotel in Belize · ★4.49 · 1 bedroom · 1 bed · 1 private bath,180,70870881,Hotel room,17.74666,-88.02288,"17.74666,-88.02288",Belize
16258367,189,46,2023-08-11,Belize Islands,Hotel in Caye Caulker · ★4.24 · 1 bedroom · 2 beds · 1 private bath,180,70870881,Hotel room,17.74624,-88.02479,"17.74624,-88.02479",Belize
16281482,403,2,2018-04-01,Belize Islands,Resort in San Pedro · 1 bedroom · 1 bed · 1 private bath,364,93123112,Private room,17.89985,-87.97727,"17.89985,-87.97727",Belize
16285123,127,87,2023-03-17,Belize Islands,Hotel in Belize · ★4.29 · 1 bedroom · 1 bed · 1 private bath,179,70870881,Hotel room,17.74597,-88.02273,"17.74597,-88.02273",Belize
16285436,111,39,2023-09-17,Stann Creek Mainland,Rental unit in Placencia · ★4.89 · 1 bedroom · 1 bed · 1 bath,186,98715841,Entire home/apt,16.51286,-88.36852,"16.51286,-88.36852",Belize
16308333,111,21,2023-07-12,Cayo,Nature lodge in Seven Miles El Progresso · ★4.71 · 1 bedroom · 2 beds · 1 bath,265,105345185,Private room,17.0979,-88.95201,"17.0979,-88.95201",Belize
16334075,403,33,2023-06-28,Stann Creek Mainland,Home in Hopkins · ★4.73 · 2 bedrooms · 3 beds · 1 bath,226,106927859,Entire home/apt,16.85631,-88.28093,"16.85631,-88.28093",Belize
16334950,121,83,2023-09-07,Cayo,Treehouse in Unitedville‎ · ★5.0 · 1 bedroom · 1 bed · 1 bath,320,72943280,Entire home/apt,17.21734,-88.93142,"17.21734,-88.93142",Belize
16365846,331,21,2022-05-15,Belize Islands,Hotel in San Pedro · ★4.90 · 1 bedroom · 1 bed · 1 private bath,0,29921817,Hotel room,17.91974,-87.96215,"17.91974,-87.96215",Belize
16407477,91,1,2020-01-05,Cayo,Condo in Billy White · 2 bedrooms · 2 beds · 1 bath,93,64977269,Entire home/apt,17.20975,-89.05019,"17.20975,-89.05019",Belize
16426352,131,49,2023-08-31,Corozal,Treehouse in Sarteneja · ★4.80 · 1 bedroom · 2 beds · 1 private bath,358,51172579,Private room,18.34495,-88.1532,"18.34495,-88.1532",Belize
16434248,107,0,,Stann Creek Mainland,Rental unit in Seine Bight · 1 bedroom · 1 bed · 1 bath,0,107756430,Entire home/apt,16.5791,-88.36766,"16.5791,-88.36766",Belize
16475127,202,15,2023-02-03,Belize Islands,Cabin in Caye Caulker  · ★4.64 · 5 bedrooms · 1 bed · 1 private bath,0,98145906,Private room,17.74693,-88.02444,"17.74693,-88.02444",Belize
16489934,345,13,2023-04-01,Cayo,Place to stay in Belmopan · ★4.92 · 1 bedroom · 1 bed · 1 bath,282,27234580,Entire home/apt,17.1623,-88.67905,"17.1623,-88.67905",Belize
16505568,60,7,2022-08-17,Cayo,Tiny home in Belmopan · ★4.86 · 1 bedroom · 1 bed · 1 bath,362,61596706,Entire home/apt,17.2577,-88.75343,"17.2577,-88.75343",Belize
16514590,181,50,2023-01-17,Cayo,Guesthouse in San Ignacio · ★4.92 · 1 bedroom · 1 bed · 1 bath,340,108557941,Entire home/apt,17.16206,-89.06419,"17.16206,-89.06419",Belize
16517956,161,28,2021-12-24,Cayo,Guesthouse in San Ignacio · ★5.0 · 1 bedroom · 1 bed · 1 bath,364,108557941,Entire home/apt,17.16293,-89.06452,"17.16293,-89.06452",Belize
16524428,232,31,2023-07-17,Cayo,Bungalow in  Benque Viejo · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,275,970759,Entire home/apt,17.0655,-89.13275,"17.0655,-89.13275",Belize
16531877,119,30,2020-03-11,Corozal,Bungalow in Corozal · ★4.87 · 1 bedroom · 1 bed · 1 bath,0,108742749,Entire home/apt,18.38681,-88.3943,"18.38681,-88.3943",Belize
16547945,393,29,2023-06-18,Belize Islands,Condo in San Pedro · ★4.93 · 2 bedrooms · 3 beds · 2 baths,300,107942109,Entire home/apt,17.92749,-87.95873,"17.92749,-87.95873",Belize
16555846,151,1,2017-06-21,Cayo,Home in Benque Viejo Del Carmen · 1 bedroom · 1 bed · 1 shared bath,93,32369141,Private room,16.9884,-89.04703,"16.9884,-89.04703",Belize
16569650,81,31,2020-01-22,Cayo,Guest suite in Belmopan · ★4.84 · 1 bedroom · 1 bed · 1 private bath,361,84937380,Private room,17.25031,-88.76189,"17.25031,-88.76189",Belize
16580125,826,63,2023-07-12,Belize Islands,Villa in Belize · ★4.92 · 3 bedrooms · 3 beds · 2 baths,214,109284423,Entire home/apt,17.9366,-87.96053,"17.9366,-87.96053",Belize
16603236,212,41,2023-03-06,Belize Mainland,Rental unit in Belize · ★4.61 · 1 bedroom · 1 bed · 0 baths,363,84574598,Entire home/apt,17.5383,-88.24423,"17.5383,-88.24423",Belize
16614317,202,22,2023-03-17,Belize Mainland,Nature lodge in Belize District · ★5.0 · 8 bedrooms · 2 beds · 8 baths,0,109660372,Private room,17.77683,-88.53184,"17.77683,-88.53184",Belize
16645757,343,24,2023-08-05,Cayo,Villa in San Ignacio · ★4.67 · 3 bedrooms · 3 beds · 0 baths,361,76414486,Entire home/apt,17.14376,-89.07701,"17.14376,-89.07701",Belize
16733603,157,10,2023-03-08,Toledo Mainland,Nature lodge in San Pedro Columbia · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,177,61238221,Private room,16.27571,-88.95423,"16.27571,-88.95423",Belize
16739849,202,52,2023-02-22,Cayo,Home in San Ignacio · ★4.71 · 2 bedrooms · 2 beds · 2 baths,356,76414486,Entire home/apt,17.14513,-89.07764,"17.14513,-89.07764",Belize
16749892,214,10,2023-07-22,Cayo,Nature lodge in Seven Miles El Progresso · ★4.90 · 3 bedrooms · 4 beds · 2 baths,248,105345185,Private room,17.09755,-88.95085,"17.09755,-88.95085",Belize
16749940,685,3,2022-11-16,Cayo,Villa in Bullet Tree Falls · ★5.0 · 2 bedrooms · 2 beds · 2 baths,282,38183609,Entire home/apt,17.167734,-89.102798,"17.167734,-89.102798",Belize
16756245,77,170,2023-07-16,Belize Islands,Rental unit in Caye Caulker · ★4.67 · 1 bedroom · 2 beds · 1 shared bath,138,111045216,Private room,17.745024,-88.023597,"17.745024,-88.023597",Belize
16769288,403,22,2022-05-24,Belize Islands,Condo in Belize · ★4.95 · 2 bedrooms · 1 bed · 1 bath,0,71120105,Entire home/apt,17.93601,-87.95194,"17.93601,-87.95194",Belize
16794186,1512,2,2022-06-01,Belize Mainland,Home in Ladyville · 5 bedrooms · 5 beds · 3.5 baths,0,111623185,Entire home/apt,17.56819,-88.30823,"17.56819,-88.30823",Belize
16794992,403,20,2021-05-06,Cayo,Bungalow in San Ignacio · ★4.85 · 2 bedrooms · 3 beds · 1.5 shared baths,0,817242,Private room,17.14812,-89.07398,"17.14812,-89.07398",Belize
16797798,111,61,2023-04-08,Cayo,Rental unit in San Ignacio · ★4.95 · 1 bedroom · 2 beds · 1 bath,0,111666560,Entire home/apt,17.14828,-89.06901,"17.14828,-89.06901",Belize
16810498,191,52,2023-06-21,Stann Creek Mainland,"Boutique hotel in Maya Beach, Placencia · ★4.96 · 1 bedroom · 1 bed · 1 private bath",83,23621424,Hotel room,16.61594,-88.35507,"16.61594,-88.35507",Belize
16841422,151,0,,Cayo,Home in Benque Viejo Del Carmen · 1 bedroom · 1 bed · 1 shared bath,93,32369141,Private room,16.9884,-89.04703,"16.9884,-89.04703",Belize
16842648,117,132,2023-09-04,Orange Walk,Cabin in Orange Walk · ★4.89 · 1 bedroom · 2 beds · 1 bath,316,18105807,Entire home/apt,18.07164,-88.55449,"18.07164,-88.55449",Belize
16844447,40,0,,Cayo,Home in Spanish Lookout · 3 bedrooms · 6 beds · 1 bath,90,97861043,Entire home/apt,17.28152,-89.08816,"17.28152,-89.08816",Belize
16872719,89,160,2023-09-03,Belize Islands,Home in Caye Caulker · ★4.63 · 1 bedroom · 2 beds · 1 bath,263,911311,Entire home/apt,17.74835,-88.02483,"17.74835,-88.02483",Belize
16874048,235,31,2023-02-10,Belize Mainland,Rental unit in Belize · ★4.68 · 1 bedroom · 1 bed · 0 baths,344,84574598,Entire home/apt,17.53952,-88.2429,"17.53952,-88.2429",Belize
16874540,403,75,2023-02-15,Belize Mainland,Rental unit in Belize · ★4.67 · 2 bedrooms · 1 bed · 1 bath,363,84574598,Entire home/apt,17.53812,-88.24413,"17.53812,-88.24413",Belize
16899379,81,1,2018-02-09,Cayo,Guest suite in Belmopan · 1 bedroom · 1 bed · 1 private bath,362,84937380,Private room,17.24997,-88.76117,"17.24997,-88.76117",Belize
16915657,81,128,2023-07-23,Belize Islands,"Rental unit in Caye Caulker, Belize · ★4.70 · 1 bedroom · 1 bed · 1 bath",354,911311,Entire home/apt,17.74073,-88.02564,"17.74073,-88.02564",Belize
16942667,264,33,2023-06-28,Stann Creek Mainland,"Serviced apartment in Maya Beach, Placencia · ★4.97 · 2 bedrooms · 2 beds · 1 bath",78,23621424,Entire home/apt,16.61542,-88.35557,"16.61542,-88.35557",Belize
16943047,131,2,2023-01-17,Belize Mainland,Place to stay in Belize City · 1 bedroom · 1 bed · 1 private bath,365,9315171,Private room,17.504566192626953,-88.19621276855469,"17.504566192626953,-88.19621276855469",Belize
16975025,117,26,2023-08-27,Toledo Mainland,Nature lodge in Punta Gorda · ★4.92 · 2 bedrooms · 2 beds · 1 private bath,342,54254514,Private room,16.098934173583984,-88.80949401855469,"16.098934173583984,-88.80949401855469",Belize
17108207,141,0,,Cayo,Home in Bullet Tree Falls · 1 bedroom · 2 beds · 1 bath,0,84127503,Private room,17.17277,-89.11237,"17.17277,-89.11237",Belize
17136488,522,32,2023-08-07,Belize Islands,Condo in Belize · ★5.0 · 2 bedrooms · 2 beds · 2 baths,230,115192371,Entire home/apt,17.74847,-88.02507,"17.74847,-88.02507",Belize
17208772,101,94,2023-08-02,Cayo,Home in San Ignacio · ★4.91 · 2 bedrooms · 2 beds · 1.5 baths,162,115825277,Entire home/apt,17.16181,-89.07876,"17.16181,-89.07876",Belize
17219751,129,11,2021-12-14,Cayo,Nature lodge in Cayo District · ★4.82 · 1 bedroom · 1 bed · 1 private bath,254,105345185,Private room,17.09856,-88.95033,"17.09856,-88.95033",Belize
17239193,200,58,2023-08-05,Stann Creek Mainland,Cottage in Placencia · ★4.64 · 1 bedroom · 1 bed · 1 bath,271,76373228,Entire home/apt,16.51879,-88.36736,"16.51879,-88.36736",Belize
17251210,200,36,2023-08-06,Stann Creek Mainland,Cottage in Placencia · ★4.56 · 1 bedroom · 2 beds · 1 bath,288,76373228,Entire home/apt,16.51891,-88.36749,"16.51891,-88.36749",Belize
17252714,185,10,2020-01-15,Belize Islands,Guesthouse in Caye Caulker  · ★4.20 · 1 bedroom · 1 bed · 1.5 baths,0,98145906,Private room,17.74827,-88.02343,"17.74827,-88.02343",Belize
17254887,200,66,2023-03-31,Stann Creek Mainland,Cottage in Placencia · ★4.58 · 1 bedroom · 1 bed · 1 bath,262,76373228,Entire home/apt,16.51899,-88.36736,"16.51899,-88.36736",Belize
17267881,1409,13,2023-02-18,Belize Islands,Serviced apartment in Belize · ★4.92 · 3 bedrooms · 3 beds · 3 baths,334,116422808,Entire home/apt,17.93522,-87.952,"17.93522,-87.952",Belize
17297480,401,47,2023-08-15,Belize Islands,Condo in Caye Caulker  · ★4.94 · 2 bedrooms · 4 beds · 2 baths,231,604999,Entire home/apt,17.74163,-88.02397,"17.74163,-88.02397",Belize
17316830,97,33,2022-07-17,Stann Creek Mainland,Cottage in Placencia · ★4.27 · 1 bedroom · 1 bed · 1 bath,266,76373228,Entire home/apt,16.51879,-88.36726,"16.51879,-88.36726",Belize
17339760,111,51,2023-08-05,Stann Creek Mainland,Cottage in Placencia · ★4.59 · 1 bedroom · 2 beds · 1 bath,267,76373228,Entire home/apt,16.51909,-88.36729,"16.51909,-88.36729",Belize
17344864,125,10,2022-01-30,Belize Mainland,Rental unit in Ladyville · ★4.50 · 1 bedroom · 1 bed · 1.5 baths,53,117163321,Entire home/apt,17.55602,-88.28653,"17.55602,-88.28653",Belize
17365091,60,22,2023-04-05,Cayo,Tiny home in Belmopan · ★4.95 · 1 bedroom · 3 beds · 1 bath,359,61596706,Entire home/apt,17.2554,-88.75453,"17.2554,-88.75453",Belize
17419329,177,10,2021-11-29,Cayo,Nature lodge in Belmopan · ★5.0 · 1 bedroom · 3 beds · 1 private bath,0,117813391,Private room,17.1653,-88.68577,"17.1653,-88.68577",Belize
17460556,111,213,2023-07-12,Belize Mainland,Bed and breakfast in Belize City · ★4.97 · 1 bedroom · 2 beds · 1 private bath,135,118222535,Private room,17.5149,-88.19221,"17.5149,-88.19221",Belize
17511906,1008,39,2023-08-18,Stann Creek Mainland,Home in Placencia · ★4.55 · 4 bedrooms · 5 beds · 2.5 baths,351,76414486,Entire home/apt,16.6182,-88.35424,"16.6182,-88.35424",Belize
17572675,79,67,2023-05-15,Cayo,Cabin in Santa Elena · ★4.94 · Studio · 1 bed · 1 bath,357,57797970,Entire home/apt,17.16542,-89.04262,"17.16542,-89.04262",Belize
17573039,99,120,2023-05-19,Cayo,Cabin in Santa Elena · ★4.92 · Studio · 1 bed · 1 bath,353,57797970,Entire home/apt,17.16715,-89.04128,"17.16715,-89.04128",Belize
17588007,270,38,2022-02-22,Cayo,Bed and breakfast in San Ignacio · ★4.47 · 1 bedroom · 2 beds · 1 private bath,270,74235812,Private room,17.15822,-89.0696,"17.15822,-89.0696",Belize
17597575,121,64,2023-04-09,Cayo,Home in Cayo District · ★4.59 · 3 bedrooms · 6 beds · 2 baths,346,119583818,Entire home/apt,17.11287,-88.92829,"17.11287,-88.92829",Belize
17600991,202,1,2019-02-01,Stann Creek Mainland,Home in Dangriga · 3 bedrooms · 1 bed · 1 bath,0,119614307,Entire home/apt,16.98212,-88.22954,"16.98212,-88.22954",Belize
17602713,300,67,2023-05-13,Belize Islands,Rental unit in Caye Caulker · ★5.0 · 1 bedroom · 2 beds · 1 bath,338,19827053,Entire home/apt,17.73538,-88.02782,"17.73538,-88.02782",Belize
17605936,111,81,2023-09-07,Belize Mainland,Bed and breakfast in Belize City · ★4.94 · 1 bedroom · 1 bed · 1 private bath,137,118222535,Private room,17.51503,-88.19203,"17.51503,-88.19203",Belize
17612902,131,6,2023-05-07,Cayo,Cabin in Unitedville‎ · ★4.33 · 1 bedroom · 1 bed · 1 bath,360,100219117,Entire home/apt,17.21783,-88.93127,"17.21783,-88.93127",Belize
17613593,111,136,2023-09-13,Belize Mainland,Bed and breakfast in Belize City · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,135,118222535,Hotel room,17.51257,-88.19224,"17.51257,-88.19224",Belize
17613819,111,131,2023-08-30,Belize Mainland,Bed and breakfast in Belize City · ★4.89 · 1 bedroom · 1 bed · 1 private bath,144,118222535,Private room,17.51356,-88.1929,"17.51356,-88.1929",Belize
17613904,111,155,2023-09-04,Belize Mainland,Bed and breakfast in Belize City · ★4.92 · 1 bedroom · 2 beds · 1 private bath,132,118222535,Private room,17.51223,-88.19298,"17.51223,-88.19298",Belize
17652046,111,28,2023-02-04,Cayo,Rental unit in San Ignacio · ★4.96 · 1 bedroom · 1 bed · 1 bath,316,111666560,Entire home/apt,17.15019,-89.06938,"17.15019,-89.06938",Belize
17668068,137,4,2021-06-21,Orange Walk,Hotel in Orange Walk · ★4.75 · 1 bedroom · 2 beds · 1 private bath,362,66323470,Private room,18.07801628112793,-88.557861328125,"18.07801628112793,-88.557861328125",Belize
17681626,121,341,2023-05-27,Belize Mainland,Rental unit in Belize City · ★4.89 · 1 bedroom · 1 bed · 1 bath,320,81192608,Entire home/apt,17.50775,-88.19376,"17.50775,-88.19376",Belize
17683561,403,1,2018-01-15,Belize Islands,Serviced apartment in San Pedro · 1 bedroom · 1 bed · 1 bath,0,120438710,Entire home/apt,18.0354,-87.89553,"18.0354,-87.89553",Belize
17717620,81,158,2023-07-20,Belize Islands,Rental unit in Caye Caulker · ★4.47 · 1 bedroom · 1 bed · 1 bath,365,911311,Entire home/apt,17.74071,-88.02566,"17.74071,-88.02566",Belize
17720618,71,9,2023-08-24,Corozal,Home in Sarteneja · ★4.44 · 2 bedrooms · 1 bed · 1 private bath,326,120815636,Private room,18.35235,-88.14824,"18.35235,-88.14824",Belize
17737003,141,49,2023-08-22,Belize Mainland,Nature lodge in Bermudian Landing · ★4.52 · 10 bedrooms · 20 beds · 12.5 baths,356,120975976,Private room,17.55463,-88.53453,"17.55463,-88.53453",Belize
17737056,121,42,2023-04-26,Stann Creek Islands,Rental unit in Belize · ★4.83 · 5 bedrooms · 6 beds · 1 private bath,180,120977046,Private room,16.89926,-88.06087,"16.89926,-88.06087",Belize
17750669,1072,37,2023-08-19,Belize Islands,Villa in San Pedro · ★5.0 · 3 bedrooms · 3 beds · 3.5 baths,279,121111750,Entire home/apt,17.880156,-87.99324,"17.880156,-87.99324",Belize
17857685,171,0,,Belize Mainland,Home in Ladyville · 2 bedrooms · 1 bed · 1 private bath,0,69118210,Private room,17.55796,-88.31352,"17.55796,-88.31352",Belize
17859805,80,319,2023-09-19,Cayo,Cabin in San Ignacio · ★4.92 · 2 bedrooms · 2 beds · 1 bath,262,78413902,Entire home/apt,17.1565,-89.08302,"17.1565,-89.08302",Belize
17860060,471,42,2023-06-19,Belize Islands,Condo in Belize · ★5.0 · 2 bedrooms · 3 beds · 2 baths,236,115192371,Entire home/apt,17.74401,-88.02577,"17.74401,-88.02577",Belize
17918037,88,5,2023-08-20,Cayo,Home in San Ignacio · ★5.0 · 1 bedroom · 3 beds · 1 shared bath,356,110152449,Private room,17.16049,-89.07089,"17.16049,-89.07089",Belize
17919058,252,2,2019-02-13,Belize Islands,"Guest suite in San Pedro, Ambergris Caye · 1 bedroom · 2 beds · 1 private bath",0,122844887,Private room,17.9256,-87.95843,"17.9256,-87.95843",Belize
17923880,78,22,2023-09-06,Cayo,Home in San Ignacio · ★4.86 · 1 bedroom · 2 beds · 1 private bath,356,110152449,Private room,17.1606,-89.07096,"17.1606,-89.07096",Belize
17942160,582,0,,Belize Islands,Home in Belize · 2 bedrooms · 1 bed · 2 baths,358,46177748,Entire home/apt,17.53628,-88.17845,"17.53628,-88.17845",Belize
17957532,85,2,2019-11-23,Cayo,Home in San Ignacio · 1 bedroom · 3 beds · 1 shared bath,360,110152449,Private room,17.1605,-89.07085,"17.1605,-89.07085",Belize
17961515,151,0,,Cayo,Bed and breakfast in Benque Viejo Del Carmen · 1 bedroom · 2 beds · 2 shared baths,93,32369141,Private room,16.98853,-89.04701,"16.98853,-89.04701",Belize
18005638,79,102,2023-05-03,Belize Islands,Rental unit in Caye Caulker · ★4.25 · 1 bedroom · 2 beds · 1 bath,355,9968080,Entire home/apt,17.74213218688965,-88.0246810913086,"17.74213218688965,-88.0246810913086",Belize
18018894,67,31,2019-06-03,Cayo,Farm stay in Teakettle · ★4.97 · 1 bed · 1 bath,0,73158978,Entire home/apt,17.22269,-88.8513,"17.22269,-88.8513",Belize
18110861,3013,51,2023-05-18,Stann Creek Islands,Island in Hopkins · ★4.96 · 2 bedrooms · 3 beds · 2 baths,190,124771795,Entire home/apt,16.71837,-88.16632,"16.71837,-88.16632",Belize
18121308,145,46,2023-03-27,Belize Islands,Home in Belize  · ★4.30 · 2 bedrooms · 3 beds · 1 bath,365,46973413,Entire home/apt,17.74093,-88.02645,"17.74093,-88.02645",Belize
18122195,77,57,2023-07-19,Belize Islands,Rental unit in Belize · ★4.23 · 1 bedroom · 1 bed · 1 bath,350,46973413,Entire home/apt,17.74015,-88.02647,"17.74015,-88.02647",Belize
18134642,603,8,2023-06-29,Stann Creek Mainland,Condo in Stann Creek District · ★4.88 · 3 bedrooms · 5 beds · 2 baths,296,120899304,Entire home/apt,16.58864,-88.35955,"16.58864,-88.35955",Belize
18140711,403,72,2023-04-02,Belize Mainland,Rental unit in Belize · ★4.78 · 1 bedroom · 1 bed · 0 baths,365,84574598,Entire home/apt,17.53849,-88.24494,"17.53849,-88.24494",Belize
18183405,443,7,2020-03-07,Belize Mainland,Rental unit in Belize · ★4.86 · 1 bedroom · 2 beds · 1 bath,359,84574598,Entire home/apt,17.53936,-88.24283,"17.53936,-88.24283",Belize
18226406,1411,6,2022-02-27,Stann Creek Mainland,Bed and breakfast in Hopkins · ★4.0 · 6 bedrooms · 6 beds · 6 baths,365,125883217,Private room,16.84066,-88.27488,"16.84066,-88.27488",Belize
18255648,71,28,2023-05-02,Cayo,Home in Cayo District · ★4.32 · 2 bedrooms · 6 beds · 2 baths,365,119583818,Entire home/apt,17.11287,-88.92829,"17.11287,-88.92829",Belize
18359988,234,64,2023-08-28,Belize Islands,Rental unit in Caye Caulker · ★4.98 · 1 bedroom · 1 bed · 1 bath,253,127097068,Entire home/apt,17.73992,-88.02828,"17.73992,-88.02828",Belize
18386082,242,3,2019-10-18,Cayo,Guesthouse in Cayo District · ★5.0 · 1 bedroom · 1 bed · 1 private bath,230,77690659,Private room,17.24551,-88.80029,"17.24551,-88.80029",Belize
18388757,252,4,2021-07-02,Belize Mainland,Rental unit in Belize City · ★5.0 · 2 bedrooms · 2 beds · 1 bath,73,2917510,Entire home/apt,17.51034,-88.2241,"17.51034,-88.2241",Belize
18445389,260,75,2023-09-03,Cayo,Cabin in Bullet Tree Falls · ★4.97 · 1 bedroom · 1 bed · 1 bath,332,23499058,Entire home/apt,17.17706,-89.09588,"17.17706,-89.09588",Belize
18450717,131,1,2018-02-04,Cayo,Home in San Ignacio · 1 bedroom · 1 bed · 1 bath,0,127920202,Entire home/apt,17.15192,-89.07945,"17.15192,-89.07945",Belize
18465004,131,0,,Cayo,Home in Cayo District · 1 bedroom · 1 bed · 1 bath,0,127920202,Entire home/apt,17.09871,-88.94238,"17.09871,-88.94238",Belize
18528035,242,38,2022-10-24,Cayo,Rental unit in Benque Viejo Del Carmen · ★4.70 · 2 bedrooms · 3 beds · 1 bath,358,128592928,Entire home/apt,17.06399,-89.14302,"17.06399,-89.14302",Belize
18600861,139,249,2023-08-27,Cayo,Rental unit in San Ignacio · ★4.90 · 2 bedrooms · 2 beds · 2 baths,319,129176680,Entire home/apt,17.16361,-89.07225,"17.16361,-89.07225",Belize
18615670,135,94,2023-09-22,Stann Creek Mainland,Home in Placencia · ★4.70 · 1 bedroom · 1 bed · 1 bath,299,114269146,Entire home/apt,16.515968,-88.365776,"16.515968,-88.365776",Belize
18650180,91,0,,Cayo,Place to stay in San Ignacio · 1 bedroom · 1 bed · 1 private bath,0,74235812,Private room,17.15757,-89.07052,"17.15757,-89.07052",Belize
18655400,141,12,2022-05-08,Belize Mainland,Hotel in Belize City · ★4.58 · 6 bedrooms · 2 beds · 1 private bath,359,129637312,Hotel room,17.50776,-88.20522,"17.50776,-88.20522",Belize
18706216,111,61,2023-08-12,Cayo,Rental unit in San Ignacio · ★4.93 · 2 bedrooms · 2 beds · 1 bath,359,111666560,Entire home/apt,17.14841,-89.06934,"17.14841,-89.06934",Belize
18709318,71,10,2020-01-13,Toledo Mainland,Rental unit in Punta Gorda · ★4.80 · 1 bedroom · 1 bed · 1 private bath,0,120232276,Private room,16.10032,-88.80611,"16.10032,-88.80611",Belize
18734964,302,37,2023-02-28,Belize Islands,Rental unit in San Pedro · ★4.97 · 2 bedrooms · 2 beds · 2 baths,0,76462031,Entire home/apt,17.91961,-87.96349,"17.91961,-87.96349",Belize
18788232,141,41,2023-02-06,Cayo,Guesthouse in San Ignacio · ★4.90 · 1 bedroom · 1 bed · 1 bath,364,108557941,Entire home/apt,17.1608,-89.06558,"17.1608,-89.06558",Belize
